"State","Year","Quarter","District_Pincode","Transaction_count","Transaction_amount"
"assam","2022","4","781301","1464765","2697010000"
"assam","2022","4","785001","1165321","1892210000"
"assam","2022","4","783380","1025231","1980830000"
"assam","2022","4","781022","1021760","1404910000"
"assam","2022","4","786001","1016397","1720960000"
"assam","2022","4","781032","945052","1228670000"
"assam","2022","4","781103","813992","1537210000"
"assam","2022","4","781001","753829","1316230000"
"assam","2022","4","781038","712469","1030360000"
"bihar","2018","1","800006","212121","159171000"
"bihar","2018","1","800001","177256","242741000"
"bihar","2018","1","800020","129071","141720000"
"bihar","2018","1","845401","76416","76205300"
"bihar","2018","1","800015","73983","86113700"
"bihar","2018","1","800026","63136","65482600"
"bihar","2018","1","842002","57670","62632200"
"bihar","2018","1","845438","56011","62629400"
"bihar","2018","1","823001","51768","56180000"
"bihar","2018","1","842001","46883","60539500"
"bihar","2018","2","800006","289074","284054000"
"bihar","2018","2","800001","251222","436290000"
"bihar","2018","2","800020","184124","255947000"
"bihar","2018","2","845401","105036","162911000"
"bihar","2018","2","800026","87771","116754000"
"bihar","2018","2","845438","78684","121398000"
"bihar","2018","2","800015","77783","119762000"
"bihar","2018","2","842002","74853","120529000"
"bihar","2018","2","823001","71312","105789000"
"bihar","2018","2","848101","67307","106553000"
"bihar","2018","3","800006","665118","534610000"
"bihar","2018","3","800001","456327","682308000"
"bihar","2018","3","800020","446790","456664000"
"bihar","2018","3","823003","212925","150071000"
"bihar","2018","3","800026","206452","216392000"
"bihar","2018","3","823001","197591","199191000"
"bihar","2018","3","803216","190750","149097000"
"bihar","2018","3","845401","179174","236464000"
"bihar","2018","3","823002","175214","142042000"
"bihar","2018","3","821115","161490","155867000"
"bihar","2018","4","800006","609082","621980000"
"bihar","2018","4","800001","473734","895379000"
"bihar","2018","4","800020","374925","529771000"
"bihar","2018","4","845401","214245","350163000"
"bihar","2018","4","800026","174944","246618000"
"bihar","2018","4","823001","147970","238003000"
"bihar","2018","4","845438","141044","280612000"
"bihar","2018","4","823003","127993","135363000"
"bihar","2018","4","803216","117853","144230000"
"bihar","2018","4","800015","114208","204782000"
"bihar","2019","1","800015","3028480","5194120000"
"bihar","2019","1","800006","1018316","796749000"
"bihar","2019","1","800001","722704","1136820000"
"bihar","2019","1","800020","566441","662631000"
"bihar","2019","1","845401","331604","459319000"
"bihar","2019","1","800026","273238","298291000"
"bihar","2019","1","845438","247420","385161000"
"bihar","2019","1","823001","228702","336222000"
"bihar","2019","1","842002","184431","313071000"
"bihar","2019","1","803101","170456","191969000"
"bihar","2019","2","800015","9362673","19331800000"
"bihar","2019","2","800006","752705","794004000"
"bihar","2019","2","800001","673777","1290890000"
"bihar","2019","2","800020","455695","750430000"
"bihar","2019","2","845401","259303","504135000"
"bihar","2019","2","842002","240597","509372000"
"bihar","2019","2","823001","232085","437124000"
"bihar","2019","2","800026","215418","318824000"
"bihar","2019","2","845438","191190","409106000"
"bihar","2019","2","846004","162084","341895000"
"bihar","2019","3","800015","8554034","21451700000"
"bihar","2019","3","800001","867610","1505770000"
"bihar","2019","3","800006","832126","897172000"
"bihar","2019","3","800020","535246","836008000"
"bihar","2019","3","823001","300735","493996000"
"bihar","2019","3","842002","291466","646642000"
"bihar","2019","3","845401","281037","559455000"
"bihar","2019","3","800026","254307","369617000"
"bihar","2019","3","823002","231101","246784000"
"bihar","2019","3","845438","207066","431477000"
"bihar","2019","4","800015","10441675","26228200000"
"bihar","2019","4","800001","1988061","4069370000"
"bihar","2019","4","800006","920799","932099000"
"bihar","2019","4","800020","664261","958739000"
"bihar","2019","4","823001","389852","618027000"
"bihar","2019","4","845401","383882","783369000"
"bihar","2019","4","842002","381521","862928000"
"bihar","2019","4","845438","306174","703800000"
"bihar","2019","4","800026","297467","392996000"
"bihar","2019","4","803101","274316","327824000"
"bihar","2020","1","800001","10678852","31286500000"
"bihar","2020","1","800006","830881","1040210000"
"bihar","2020","1","800020","619137","1093350000"
"bihar","2020","1","845438","463471","1269350000"
"bihar","2020","1","841226","420933","1299690000"
"bihar","2020","1","845401","412961","896501000"
"bihar","2020","1","842002","360470","938996000"
"bihar","2020","1","823001","305370","606863000"
"bihar","2020","1","846004","284513","684508000"
"bihar","2020","1","800026","272956","454569000"
"bihar","2020","2","800001","9603835","29875800000"
"bihar","2020","2","800020","459638","853126000"
"bihar","2020","2","842002","431943","1224110000"
"bihar","2020","2","845438","425922","1018710000"
"bihar","2020","2","845401","423263","933403000"
"bihar","2020","2","812002","407349","1486860000"
"bihar","2020","2","800006","315041","514114000"
"bihar","2020","2","841226","299693","804789000"
"bihar","2020","2","823001","278544","609751000"
"bihar","2020","2","842001","252601","607298000"
"bihar","2020","3","800001","14656027","41210200000"
"bihar","2020","3","800020","703982","1458180000"
"bihar","2020","3","812002","700852","2260910000"
"bihar","2020","3","845401","620915","1450880000"
"bihar","2020","3","842002","582293","1470100000"
"bihar","2020","3","845438","514159","1199050000"
"bihar","2020","3","800006","505848","885362000"
"bihar","2020","3","854301","487292","1268280000"
"bihar","2020","3","846004","460846","1163050000"
"bihar","2020","3","823001","437681","951169000"
"bihar","2020","4","800001","14983099","39976500000"
"bihar","2020","4","800020","1139908","2310010000"
"bihar","2020","4","800006","1049670","1699920000"
"bihar","2020","4","845401","966905","2337920000"
"bihar","2020","4","845438","798487","1955760000"
"bihar","2020","4","842002","792841","1898130000"
"bihar","2020","4","823001","720110","1504140000"
"bihar","2020","4","812002","699980","1975710000"
"bihar","2020","4","854301","664144","1546080000"
"bihar","2020","4","846004","649173","1515860000"
"bihar","2021","1","800001","30937663","68071200000"
"bihar","2021","1","800006","1445408","2044220000"
"bihar","2021","1","812002","1294407","2974820000"
"bihar","2021","1","800020","1280068","2479440000"
"bihar","2021","1","842002","1073211","2482910000"
"bihar","2021","1","845401","1055075","2464760000"
"bihar","2021","1","845438","880745","2088190000"
"bihar","2021","1","854301","875185","1958400000"
"bihar","2021","1","846004","807152","1824720000"
"bihar","2021","1","823001","796129","1672250000"
"bihar","2021","2","800001","42836603","91781700000"
"bihar","2021","2","812002","1958899","4209750000"
"bihar","2021","2","842002","1370353","3140140000"
"bihar","2021","2","845401","1210441","2882780000"
"bihar","2021","2","841226","1204361","2914410000"
"bihar","2021","2","800020","1161642","2546010000"
"bihar","2021","2","854301","1152369","2512970000"
"bihar","2021","2","845438","1057650","2452010000"
"bihar","2021","2","800006","963330","1633780000"
"bihar","2021","2","846004","960198","2211940000"
"bihar","2021","3","800001","49086869","90644800000"
"bihar","2021","3","841226","3136176","6373470000"
"bihar","2021","3","812002","2391694","4501960000"
"bihar","2021","3","800006","2154675","2746300000"
"bihar","2021","3","842002","2020953","4045870000"
"bihar","2021","3","800020","1925842","3513840000"
"bihar","2021","3","845401","1804737","3566300000"
"bihar","2021","3","854301","1606525","3058890000"
"bihar","2021","3","845438","1511332","2977350000"
"bihar","2021","3","846004","1447174","2771840000"
"bihar","2021","4","800001","61784983","113485000000"
"bihar","2021","4","841226","4134836","8617700000"
"bihar","2021","4","812002","3254302","6156920000"
"bihar","2021","4","800006","2762725","3444670000"
"bihar","2021","4","842002","2561099","5234830000"
"bihar","2021","4","845401","2321752","4686760000"
"bihar","2021","4","800020","2294503","4227390000"
"bihar","2021","4","854301","2071847","3903480000"
"bihar","2021","4","845438","2009563","3957450000"
"bihar","2021","4","846004","1833248","3523050000"
"bihar","2022","1","800001","68427326","126972000000"
"bihar","2022","1","841226","4833682","10008000000"
"bihar","2022","1","812002","3889495","7351120000"
"bihar","2022","1","800006","3151661","3792270000"
"bihar","2022","1","842002","2842139","5813700000"
"bihar","2022","1","845401","2767467","5538220000"
"bihar","2022","1","800020","2583780","4732030000"
"bihar","2022","1","845438","2420905","4721950000"
"bihar","2022","1","854301","2370632","4459420000"
"bihar","2022","1","846004","2041031","3963160000"
"bihar","2022","2","800001","90260337","162195000000"
"bihar","2022","2","841226","6002826","12042200000"
"bihar","2022","2","812002","5661855","10204100000"
"bihar","2022","2","800006","4555200","4819610000"
"bihar","2022","2","842002","3577125","7087840000"
"bihar","2022","2","845401","3415935","6530580000"
"bihar","2022","2","800020","3287150","5727540000"
"bihar","2022","2","854301","3017014","5476020000"
"bihar","2022","2","845438","2847567","5431980000"
"bihar","2022","2","846004","2555939","4902490000"
"bihar","2022","3","800001","143978604","226645000000"
"bihar","2022","3","800015","14642589","22275900000"
"bihar","2022","3","843322","6216302","10002300000"
"bihar","2022","3","800006","4989994","4765170000"
"bihar","2022","3","848101","4686576","7739630000"
"bihar","2022","3","842002","4602821","8050870000"
"bihar","2022","3","845401","3626302","6160910000"
"bihar","2022","3","800020","3427686","5587490000"
"bihar","2022","3","845438","3049811","5227200000"
"bihar","2022","3","841226","2723175","5312120000"
"bihar","2022","4","800001","167166031","269653000000"
"bihar","2022","4","800015","17566147","27714100000"
"bihar","2022","4","844101","4894839","8987130000"
"bihar","2022","4","800006","4869130","4892330000"
"bihar","2022","4","843322","4746967","7849350000"
"bihar","2022","4","842002","4374147","7621460000"
"bihar","2022","4","845401","4219087","7363060000"
"bihar","2022","4","841226","3978487","7587320000"
"bihar","2022","4","845438","3713414","6425530000"
"bihar","2022","4","800020","3626280","5863100000"
"chhattisgarh","2018","1","495660","109908","139117000"
"chhattisgarh","2018","1","492001","68302","114014000"
"chhattisgarh","2018","1","495001","64018","82965700"
"chhattisgarh","2018","1","497001","48388","57165400"
"chhattisgarh","2018","1","491001","34699","43141100"
"chhattisgarh","2018","1","491441","34452","41948400"
"chhattisgarh","2018","1","490025","34332","39719100"
"chhattisgarh","2018","1","496005","31183","41371400"
"chhattisgarh","2018","1","492009","30672","54679300"
"chhattisgarh","2018","1","490023","30657","40316800"
